Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
44493,"Pasture and forage affected in Bandera County, Texas",03/21/2018,01/01/2014,03/21/2018,"Pasture grass and forage for cattle/calves is disappearing rapidly, resulting in extra expenses for hay and minerals to supplement feed for the livestock in order to keep the cows and their calves healthy.From Bandera County, Texas, on March 21, 2018",Agriculture,"Bandera County, TX",
34706,"Oregon trees dead, dying after three years of drought",06/09/2016,06/01/2013,06/06/2016,"Three years of drought in Oregon and insects have killed numerous trees in Southern Oregon forests.  Douglas firs were the most common victim, but even more drought-resistant Ponderosa pines were succumbing to the dryness.  From the Applegate Valley north into the Willamette Valley, the orange hue of dead conifers marks the landscape, with the numbers of dead trees eclipsing that of the mid-1990s and the early 2000s when years of less intense drought changed the countryside.  An aerial mapping survey will be conducted by the Forest Service and the Oregon Department of Forestry in July, as has been done annually since the late 1940s, to determine the scale of the die-off.Medford Mail Tribune (Ore.), June 6, 2016",Plants & Wildlife,"Benton County, OR, Clackamas County, OR, Clatsop County, OR, Columbia County, OR, Coos County, OR, Curry County, OR, Deschutes County, OR, Douglas County, OR, Harney County, OR, Jackson County, OR, Josephine County, OR, Klamath County, OR, Lake County, OR, Lane County, OR, Lincoln County, OR, Linn County, OR, Malheur County, OR, Marion County, OR, Multnomah County, OR, Polk County, OR, Tillamook County, OR, Washington County, OR, Yamhill County, OR",
50805,Water prices rising since Texas' 2011 drought,02/13/2020,01/01/2012,02/08/2020,"Since Texas’ 2011 drought, the Lower Colorado River Authority's water prices have risen, increasing costs for crawfish farmers.  Rice farmers were also affected, with a number of them ceasing to grow rice.  The price of interruptible water, water that can be curtailed or shut off during drought, rose from $25 per acre-foot in 2011 to $39 per acre-foot in 2016, and to $63 per acre-foot in 2020.The number of contracted acreage has also fallen.  Because many costs are fixed, fewer units also means higher water prices.Victoria Advocate (Texas), Feb. 8, 2020","Agriculture, Water Supply & Quality","Matagorda County, TX",
47984,Dearth of mature Christmas trees on Nebraska tree farms,11/28/2018,01/01/2012,11/27/2018,"The 2012 drought cost Nebraska farmers thousands of Christmas trees as 75 to 80 percent of newly planted trees died, according to Les Korte, president of the Nebraska Christmas Tree Growers Association.  A tree grower in Crete in southeast Nebraska lost more than 1,800 trees in 2012.  Given that it takes years for a tree to reach full size, the drought effect manifests itself years down the road, leaving a shortage of mature trees in 2018.KOLN-TV CBS 10/KGIN-TV CBS 11 Lincoln-Grand Island (Neb.), Nov. 27,  2018","Agriculture, Business & Industry","Nebraska, Lancaster County, NE, Hallam, NE, Saline County, NE, Crete, NE",
48097,"High level of tree mortality on Whidbey Island, Washington",03/27/2019,01/01/2012,03/26/2019,"Unprecedented levels of tree mortality were occurring on Whidbey Island after a series of summer droughts stressed the trees.  Trees began dying in greater numbers in western Washington in 2012, building to a large loss in 2018, stated Washington State University Extension Forester Kevin Zobrist.  South Whidbey Record (Langley, Wash.), March 26, 2019",Plants & Wildlife,"Island County, WA",
48263,"Hotter, drier summers increasing tree mortality in Oregon",08/20/2019,01/01/2012,08/20/2019,"Many Douglas firs and grand firs in Oregon were declining amid the region’s hotter, drier summers.  Drought may be responsible for declines in Western red cedar and bigleaf maple also.  The tree deaths were particularly noticeable in the hills when traveling along Interstate 5.Oregon’s Doug firs began declining in 2012 during drought.  Deaths were first noted in the driest areas, such as south-facing sites, ridges and rocky areas.  Drought still persisted, and tree deaths remained higher than the historical average.Salem Statesman-Journal (Ore.), July 22, 2019",Plants & Wildlife,"Oregon, Benton County, OR, Clackamas County, OR, Lane County, OR, Linn County, OR, Marion County, OR, Multnomah County, OR, Polk County, OR, Washington County, OR, Yamhill County, OR",
47977,Indiana Christmas tree farms recovering from 2012 drought,11/19/2018,01/01/2012,11/17/2018,"Christmas tree farms in the Fort Wayne area were still recovering from the 2012 drought that killed and damaged trees.  An ongoing impact from the drought was that there have been fewer large trees available during the holiday season since the drought.  The owner of one tree farm stated that in two to three years they would finally have more six feet tall Christmas trees available. Journal Gazette.net (Fort Wayne, Ind.), Nov. 17, 2018","Agriculture, Plants & Wildlife, Society & Public Health","Allen County, IN, DeKalb County, IN, Noble County, IN, Wells County, IN, Van Wert County, OH",
51264,Drought-killed trees dropping in East Texas,07/30/2020,12/31/2011,07/28/2020,"East Texas trees killed by drought in 2011 were dropping branches, taking down power lines and causing property damage.  KLTV ABC (Tyler, Texas), July 28, 2020","Plants & Wildlife, Society & Public Health","Gregg County, TX",
36196,Beef cattle herds in Texas continuing to recover from 2011,08/30/2016,01/01/2011,08/28/2016,"Beef cattle producers in Texas were continuing to recover from 2011, the driest year on record for the state, as they cut their beef cow herds by about 20 percent for a loss of more than one million beef cattle.  By 2014, the number of beef cattle in Texas was 3.9 million, the lowest since 1958, according to National Agricultural Statistics Service.  In the Brazos Valley, beef cattle herds numbered 167,000 head.  In January 2016, the beef cattle population in Texas continued to rise to nearly 4.3 million statewide and 183,000 in the Brazos Valley as producers continued to rebuild herds.  ""Since the drought was so severe, it really colors everything after,"" said Dave Anderson, Texas A&M AgriLife Extension Service agricultural economist. ""A drought that severe takes multiple years for plant life to recover.""  He also noted that the slow herd growth was partially attributable to urban development, rising costs and the lingering effects of drought.Bryan-College Station Eagle (Texas), Aug. 28, 2016","Agriculture, Plants & Wildlife","Texas, Brazos County, TX, Burleson County, TX, Grimes County, TX, Houston County, TX, Leon County, TX, Madison County, TX, Milam County, TX, Robertson County, TX, Washington County, TX",
44491,"Producers feeding cattle, cutting back herds in Pecos and Terrell counties in Texas",03/21/2018,01/01/2011,03/21/2018,"Submitted on behalf of the Pecos/Terrell County Farm Service Agency Committee:  A lack of rainfall is causing producers in Pecos and Terrell counties to have to put out feed for livestock's main source of food; not even as a supplement.  The area has never recovered from the 2011 drought.  Many producers are already having to cut back their herds and sell.  Herds are being reduced and people are talking about selling out completely.From Pecos County, Texas, on March 21, 2018",Agriculture,"Pecos County, TX, Terrell County, TX",
54052,"Cost of electricity rising in Lincoln County, Nevada",05/03/2021,06/01/2005,12/31/2021,"Lincoln County gets most of its electricity from Hoover Dam as the hydropower produced there offers cheap energy compared to wholesale electric power markets.  Due to drought since 2005, Lincoln County has had to purchase some electricity from the wholesale market at higher costs.  Electric costs in Lincoln County were expected to rise in the future as mandatory water cuts expected to take effect in 2022 would mean less Colorado River water flowing through the dam and less hydropower production.Lincoln County Record (Alamo, Nev.), April 26, 2021","Energy, Water Supply & Quality","Lincoln County, NV",
32648,Mohave Desert Tortoise population still recovering from drought in southern Utah,05/03/2016,01/01/2003,05/02/2016,"The Mojave Desert Tortoise population in the Red Cliffs Desert Reserve in southern Utah has changed little, but still has not fully recovered from fires in 2005 and drought in 2003.  Even prior to those devastating events, Mohave Desert Tortoises became a federally threatened species in 1996.  In 1999, there were 28 tortoises per square kilometer.  The count dropped 16 tortoises per square kilometer in 2013 and about 15 per square kilometer in 2015.Grand Junction Sentinel (Colo.), May 2, 2016",Plants & Wildlife,"Washington County, UT",
